id,content,type
1957216776,Wish I was at sri panwa now,sadness
1957762473,"On a day like today I would wear shorts and tshirt, but now I'm at DHQ it's office wear...",neutral
1694627226,"@buglegirl Thanks! I'm not quite ready for a marathon yet -- if at all, not this year anyway.",worry
1964565401,Not looking forward to the upcoming week...My better half will be gone all that time! It's TRULY GONNA SUCK BIG TIME!,worry
1752288652,fun fun night  miss you. night tweets,fun
1962690291,listening to @joeymcintyrye's Without Your Love...hes so tortured in that song...makes me sad,sadness
1957043226,Sad that Christian Lacroix had to file bankruptcy,sadness
1960391389,@illmindPRODUCER careful the cops dont mistake you and your kids for criminals - i hear there is some indiscrimate shooting going on,worry
1963937714,@ohmyseven @valerie2776 I don't have a subject line on my phone...  just normal texts.,neutral
1695165880,@jerzicua fuck it. You don't look well. You have to go home.,worry
1695056712,i wish i could take my pillow to school. dead serious.,sadness
1960806569,@grizzlycullen it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT'S FRICKEN HOT,relief
1963027823,Just got my heart ripped out  i love you guys,love
1694746803,she distracteded me in fb chat  yays,neutral
1957165933,is still sick  sigh,sadness
1752846117,is about to go buy his mother a mother's day gift,fun
1753884721,@Emmaloid you? hungover? never  I am not hungover &amp; I don't know how. I think it may be my new superpower. Is la Whalen at home? xxx,happiness
1694532238,shop then work time  see yas laterz x,neutral
1693975992,@amyyyxoxo ahh I gtg but pls help me with number 3 I'll come back later to see what u said  haha plz and thank u,happiness
1694034727,Sweet dreams everyone! I am utterly exhausted!!! Nite nite!,neutral
1752591866,@AngelicaBeanz Its pretty gnarly,neutral
1695477293,@AndySmurf I guess you will find out shortly.,neutral
1966399405,I love being ignored except to be yelled at. I love my life.,love
1961898089,Why is it soooo cold &amp; ugly out??,sadness
1964095779,@itsjakey I love it when you call me chica,happiness
1753117497,Dance this morning before getting new headshots taken.  loooong but fun day ahead,neutral
1960948113,@bex_1210 I'm not going till Wednesday,neutral
1962099910,"@heresMonique hey u, no not yet  soon maybe tomorrow!",neutral
1695925043,The World is just amazing!,love
1695220613,"@iyaitssuzanne ohh yeh , but he was on sexy men so its okay",surprise
1753176851,"Happy Mother's day to allMothers, Cheers!!",love
1957488540,@katelynizzle haha okay you were talking about middle college grad I think and I got worried,worry
1753742957,Great exercise for a Sunday morning: &quot;stopping the wheel of karma&quot; (R.A.W.) and transforming negativity into love... Life!,happiness
1961554794,"@evanlyoko Yay! At least I'll get to see you next year! I'm sad, too.",happiness
1750894179,watching this african music show on the tele  me loves ittttt,love
1752646332,"We should have a twitter reunion it would be awesome to meet you all lol, iwonder howd iget that to pull off",fun
1753869660,Is it OK to send iFlowers to your mom for Mother's Day trough this iPhone app? http://tr.im/kWnX,neutral
1753157846,@dhewlett Stress test: http://www.selfhelpmagazine.com/psychtoons/glasbergen/StressManagement/StressTest.gif  Good luck!,neutral
1962814724,@1jaredPADALECKI 5 seasons that's it? Sorry just noticed in ur previous update. My sis isn't gonna be happy,sadness
1753532551,Happy Mothers Day to all the mummies  oxoxo,worry
1694789906,@neillavin300 Soz no ideas. That is a reason i didnt take geography cz i would fall asleep as well. Lmao,neutral
1961577484,@sbenzur haha! sorry to hear that,worry
1752699679,@MissXu - thank you - I take that as a compliment if I may -,neutral
1751986630,Cavs do it again!!  Oh yea!,surprise
1957429364,@CHEVerlyHillz im hella pushin for it...how was tha graduation..sorry i couldnt smash thru...,neutral
1751608500,@starryeyedsoul Meeeee! It sounds delicious,happiness
1752822506,Studying like crazy in hopes of acing all of my exams!!!!!,relief
1752051725,walking by the water in annapolis with froyo and no shoes,surprise
1963200007,Just ran hair first into spiderweb full of baby spiders...i almost set my own hair on fire to get rid of them! Almost.,surprise
1962110041,"i want my ben and jerrys now lol, TWEET PEOPLE im bored",sadness
1753398407,HAPPY MOTHERS DAY MOM!,love
1753274224,"What a fantastic full-on weekend!  Going to finish on a high, with a cheeky chilli thai fried rice &amp; a few glasses of red",happiness
1753887344,@SensationPT Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,love
1962328539,"@MistressJett Ouch, I'm sorry then",worry
1964733786,@angelinexo this hiatus of yours is like... really long. Boo,neutral
1957589419,@hojomo im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?,sadness
1960466356,"W4M: No clever headline, Sorry  (Salt Lake City) 29yr http://tinyurl.com/mpoghc",sadness
1961559259,"@SaschaIllyvich i guess that means you didn't beta-read either of my stories, huh?",sadness
1964005178,@alejandro_jg hahaha i don't owe you anything; now you owe me a red LOL te amo idiot hahaha te veo ahasta el lunes,love
1963395027,&quot;AAARRRGGGGHHH&quot; is the only thing that can decribe how I feel rite now!,empty
1960433085,@b_sorensen I am lost. Please help me find a good home.,neutral
1965891708,@symphnysldr what's goin on hun?  I'm worried about you,worry
1957215074,my knee is killing me  im off to bed!!,empty
1961251747,workout stunk...no headphones.,sadness
1753649014,@AmyMeredithband amy meredith has a soccer team? well i also have news about soccer. my team won aswell!!  xx,happiness
1694347277,@salisburydowns I've always said to PD that I wanted a kitchen like yours...I just wouldn't know what to do with it,neutral
1752750166,@AspaPhoto I'm glad then,relief
1694347280,wellity! i think ima gonna clean my room :| Gay. i need to read a good book. sense and sensibility here we come! BEAT THE LILY,worry
1957371013,@bannersrus hemp cloth is marvelous but unfortunately no,neutral
1753599270,@GabrielSaporta heard you slutted it up! I'm totally jealz~ I missed it. Maybe next time!,sadness
1956979756,wnna take a bath!!!!,neutral
1958102506,@harrisongilmore if only that was really my job title,love
1695342085,calling mum too ask if she can by ice-cream,worry
1960632359,The reason why I can't find the latest Arena magazine is because it has folded due to the recession. Grrrrr. GQ/FHM survive? No justice.,worry
1694768460,@Jeewilikers...you should call school and tell them you have swine flu so we can have the day off,neutral
1696045992,"@tailsy Absolutely, I was just thinking that",neutral
1694348992,@StampfliTurci Ah that would explain the italian colouring,neutral
1694746474,"@laflour good suggestions, thanks",neutral
1694367046,@JLSOfficial ... but i could barely speak! He was probably thinking 'who is the weirdo?' LOOOOL. Say sorry to him for me please?  x &lt;3,worry
1963427570,Blinded again,surprise
1960609479,"Had to come in, was baking out there and have slight headache now",worry
1694929443,@Liesl_M Make one with something about the Charger?,neutral
1958076248,i am living in ignorance  :@,sadness
1693977436,is twittering,neutral
1957168874,"@regent_lord Aww, you should've YouTubed it.",neutral
1966041400,I don't want to sit at home on prom night. Someone hang out with me,worry
1753745226,"@phoeNYkx Yes, I liked it very very much  It wasn't even cheesy!",love
1752383915,writing a song,happiness
1966335615,@cityofedmonton - the service on the west end of #yeg is a joke after 6pm. And the 2 and 150 been late doesn't help.  #yegtransit #fail,worry
1960323938,New issue of @olivemagazine in the office...desperately want to flick through but have so much to do. It'll have to wait,sadness
1963005295,@stephxrawr ehhh no. just a check up. I have a dentist app next week though. getting my molar pulled/root canal.,worry
1963542393,@CaitiCaitlin I know but unfortunately I'm one of the fifteen bazillions of Americans without health insurance.  awesome,worry
1695583079,Watched 'The boy in the striped pj's' the other day too..one of the best films I've ever seen.,fun
1964688793,Why it gets so difficult when I try to change finally ?,empty
1957522687,3 hours of sleep and a mild hangover = carelessness and the loss of a brand new ipod pouch,sadness
1957440197,@gnoserif FANTASTIC IDEA.. you the man! but I'll end up all lonely when the tourist goes home,enthusiasm
1960458328,@CEO_INTHEMAKING :aw,sadness
1750895910,just got a wii,neutral
1966030860,Gah... why is my Macbook Pro getting so frickin' hot just sitting on the table doing nothing?,worry
1962654379,@AnnRan5 thats too bad,neutral
1694053690,@blogviet Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,neutral
1965442886,@karleigh and @katiesantry there is no top 40 radio station in fresno!,neutral
1694310950,"@producersinc Yep, I actually do! =D hehe so.. hi Kathy~",surprise
1751819879,watching beauty &amp; the beast  haha,happiness
1753775510,"@urfavoritegrl i'm sure you're sleeping, but you'll have to tell me your favorite part tomorrow. i laughed pretty much the whole time.",happiness
1965861255,"I can't believe Clinton and Bush were both here, doing a seminar together and I did not go",neutral
1964326224,"@JSNorwood oh, are we not doing that anymore?",surprise
1753616773,@ABIBAN where you ladies off to?,surprise
1753820348,@Fooddesigner good luck in the pressure test! don't worry everything will be great  #masterchef,happiness
1963049342,I hate going to work on nights that I'm in micro.   At least I get to work with @samaasla!,hate
1958057754,The doggy is sad  cheer up Jessie!,sadness
1963527825,I've come to the conclusion that lemongrass chicken tastes like lysol -  so much for lunch!,hate
1752227275,thinks the world would be a better place...with more cowbell.,enthusiasm
1753601006,@BB517 LOL...I think it's safe to say that we are not alone in our thinking!,relief
1695729536,is excited about Taylor Swift on wednesday!!!,happiness
1753157536,@DaveStyles Haha yes and that is BS! all men lie. show me one who doesn't and I'll marry him,sadness
1960219464,"@kasperapd I tried registering on the website. No go, I get an error with all 4 browsers. Firefox, chrome, ie, safari.",worry
1963607255,"Its not looking too good outside  if this continues, i feel a movie night coming on...",worry
1963347629,I'm at work....bored out of my mind.,sadness
1753073780,Happy Mother's Day!,love
1962117763,"@CCNKAddict I know... it just falls right at 1pm my time, like right in the middle of the day",sadness
1751252147,@tweevii_1222  awwh i heard from daniel that you were sick. feel better!,worry
1694238413,@chinkeykeekai Ummm ... have you looked on your head?,neutral
1695408243,@yaseminx3  know. hahah xD what cha doin?,sadness
1965285368,Man my daddy left to work again  I never see him a lot I miss my daddy :' (,sadness
1753380897,My lovely husband made me breakfast in bed this morning. Who says chivalry is dead?,love
1966337491,@suncito hi there! got off comp. early last nite.  saw u weren't feeling well..   hope u r better!!,sadness
1751432202,http://twitpic.com/4w70j - Left: This is your brain. Right: This is your brain on drugs.,worry
1963316168,"Hello dark hair! Well, my plans for today just got cancelled  make some better ones?!",neutral
